file,line,hex,context_snippet
app/gui/themes/palette_resolve.py,25,#cbd5e1,",             ""color_monitoring_text"": ""#cbd5e1"",             ""color_monitoring_muted"":"
app/gui/themes/palette_resolve.py,26,#64748b,"             ""color_monitoring_muted"": ""#64748b"",             ""color_monitoring_accent"""
app/gui/themes/palette_resolve.py,27,#34d399,"            ""color_monitoring_accent"": ""#34d399"",             ""color_monitoring_accent_"
app/gui/themes/palette_resolve.py,28,#065f46,"         ""color_monitoring_accent_bg"": ""#065f46"",             ""color_qa_nav_selected_bg"
app/gui/themes/palette_resolve.py,29,#cffafe,"           ""color_qa_nav_selected_bg"": ""#cffafe"",             ""color_qa_nav_selected_fg"
app/gui/themes/palette_resolve.py,30,#0e7490,"           ""color_qa_nav_selected_fg"": ""#0e7490"",         }     if key == ""dark_default"
app/gui/themes/palette_resolve.py,34,#020617,"n {             ""color_monitoring_bg"": ""#020617"",             ""color_monitoring_surface"
app/gui/themes/palette_resolve.py,35,#0f172a,"           ""color_monitoring_surface"": ""#0f172a"",             ""color_monitoring_border"""
app/gui/themes/palette_resolve.py,36,#334155,"            ""color_monitoring_border"": ""#334155"",             ""color_monitoring_text"": "
app/gui/themes/palette_resolve.py,37,#cbd5e1,",             ""color_monitoring_text"": ""#cbd5e1"",             ""color_monitoring_muted"":"
app/gui/themes/palette_resolve.py,38,#64748b,"             ""color_monitoring_muted"": ""#64748b"",             ""color_monitoring_accent"""
app/gui/themes/palette_resolve.py,39,#34d399,"            ""color_monitoring_accent"": ""#34d399"",             ""color_monitoring_accent_"
app/gui/themes/palette_resolve.py,40,#065f46,"         ""color_monitoring_accent_bg"": ""#065f46"",             ""color_qa_nav_selected_bg"
app/gui/themes/palette_resolve.py,41,#0e7490,"           ""color_qa_nav_selected_bg"": ""#0e7490"",             ""color_qa_nav_selected_fg"
app/gui/themes/palette_resolve.py,42,#67e8f9,"           ""color_qa_nav_selected_fg"": ""#67e8f9"",         }     # workbench     return "
app/gui/themes/palette_resolve.py,46,#020617,"eturn {         ""color_monitoring_bg"": ""#020617"",         ""color_monitoring_surface"": """
app/gui/themes/palette_resolve.py,47,#0c1220,""",         ""color_monitoring_surface"": ""#0c1220"",         ""color_monitoring_border"": ""#"
app/gui/themes/palette_resolve.py,48,#164e63,"0"",         ""color_monitoring_border"": ""#164e63"",         ""color_monitoring_text"": ""#cc"
app/gui/themes/palette_resolve.py,49,#ccfbf1,"e63"",         ""color_monitoring_text"": ""#ccfbf1"",         ""color_monitoring_muted"": ""#5"
app/gui/themes/palette_resolve.py,50,#5eead4,"f1"",         ""color_monitoring_muted"": ""#5eead4"",         ""color_monitoring_accent"": ""#"
app/gui/themes/palette_resolve.py,51,#2dd4bf,"4"",         ""color_monitoring_accent"": ""#2dd4bf"",         ""color_monitoring_accent_bg"":"
app/gui/themes/palette_resolve.py,52,#134e4a,"         ""color_monitoring_accent_bg"": ""#134e4a"",         ""color_qa_nav_selected_bg"": """
app/gui/themes/palette_resolve.py,53,#164e63,""",         ""color_qa_nav_selected_bg"": ""#164e63"",         ""color_qa_nav_selected_fg"": """
app/gui/themes/palette_resolve.py,54,#ecfeff,""",         ""color_qa_nav_selected_fg"": ""#ecfeff"",     }   def semantic_palette_to_theme"
app/gui/themes/tokens.py,20,#f1f5f9,"rs: Background ---     color_bg: str = ""#f1f5f9""     color_bg_surface: str = ""#ffffff"" "
app/gui/themes/tokens.py,21,#ffffff," ""#f1f5f9""     color_bg_surface: str = ""#ffffff""     color_bg_muted: str = ""#f8fafc""   "
app/gui/themes/tokens.py,22,#f8fafc," = ""#ffffff""     color_bg_muted: str = ""#f8fafc""     color_bg_elevated: str = ""#f1f5f9"""
app/gui/themes/tokens.py,23,#f1f5f9,"""#f8fafc""     color_bg_elevated: str = ""#f1f5f9""     color_bg_hover: str = ""#e2e8f0""   "
app/gui/themes/tokens.py,24,#e2e8f0," = ""#f1f5f9""     color_bg_hover: str = ""#e2e8f0""     color_bg_selected: str = ""#dbeafe"""
app/gui/themes/tokens.py,25,#dbeafe,"""#e2e8f0""     color_bg_selected: str = ""#dbeafe""     color_bg_input: str = ""#ffffff""   "
app/gui/themes/tokens.py,26,#ffffff," = ""#dbeafe""     color_bg_input: str = ""#ffffff""      # --- Colors: Text ---     color_"
app/gui/themes/tokens.py,29,#1f2937,"Colors: Text ---     color_text: str = ""#1f2937""     color_text_secondary: str = ""#6474"
app/gui/themes/tokens.py,30,#64748b,"f2937""     color_text_secondary: str = ""#64748b""     color_text_muted: str = ""#94a3b8"" "
app/gui/themes/tokens.py,31,#94a3b8," ""#64748b""     color_text_muted: str = ""#94a3b8""     color_text_disabled: str = ""#94a3b"
app/gui/themes/tokens.py,32,#94a3b8,"94a3b8""     color_text_disabled: str = ""#94a3b8""     color_text_inverse: str = ""#ffffff"
app/gui/themes/tokens.py,33,#ffffff,"#94a3b8""     color_text_inverse: str = ""#ffffff""     color_fg_on_selected: str = ""#1e3a"
app/gui/themes/tokens.py,34,#1e3a8a,"fffff""     color_fg_on_selected: str = ""#1e3a8a""      # --- Colors: Border ---     colo"
app/gui/themes/tokens.py,37,#e2e8f0,"rs: Border ---     color_border: str = ""#e2e8f0""     color_border_medium: str = ""#cbd5e"
app/gui/themes/tokens.py,38,#cbd5e1,"e2e8f0""     color_border_medium: str = ""#cbd5e1""     color_border_strong: str = ""#94a3b"
app/gui/themes/tokens.py,39,#94a3b8,"cbd5e1""     color_border_strong: str = ""#94a3b8""      # --- Colors: Accent ---     colo"
app/gui/themes/tokens.py,42,#1e40af,"rs: Accent ---     color_accent: str = ""#1e40af""     color_accent_hover: str = ""#1d4ed8"
app/gui/themes/tokens.py,43,#1d4ed8,"#1e40af""     color_accent_hover: str = ""#1d4ed8""     color_accent_bg: str = ""#dbeafe""  "
app/gui/themes/tokens.py,44,#dbeafe,"= ""#1d4ed8""     color_accent_bg: str = ""#dbeafe""      # --- Colors: Status ---     colo"
app/gui/themes/tokens.py,47,#10b981,"s: Status ---     color_success: str = ""#10b981""     color_warning: str = ""#f59e0b""    "
app/gui/themes/tokens.py,48,#f59e0b,"r = ""#10b981""     color_warning: str = ""#f59e0b""     color_error: str = ""#ef4444""     c"
app/gui/themes/tokens.py,49,#ef4444,"str = ""#f59e0b""     color_error: str = ""#ef4444""     color_info: str = ""#3b82f6""     co"
app/gui/themes/tokens.py,50,#3b82f6," str = ""#ef4444""     color_info: str = ""#3b82f6""     color_focus_ring: str = ""#2563eb"" "
app/gui/themes/tokens.py,51,#2563eb," ""#3b82f6""     color_focus_ring: str = ""#2563eb""      # --- Colors: Domain-spezifisch -"
app/gui/themes/tokens.py,54,#f8fafc,"spezifisch ---     color_nav_bg: str = ""#f8fafc""     color_nav_selected_bg: str = ""#dbe"
app/gui/themes/tokens.py,55,#dbeafe,"fafc""     color_nav_selected_bg: str = ""#dbeafe""     color_nav_selected_fg: str = ""#1e4"
app/gui/themes/tokens.py,56,#1e40af,"eafe""     color_nav_selected_fg: str = ""#1e40af""     color_monitoring_bg: str = ""#0f172"
app/gui/themes/tokens.py,57,#0f172a,"1e40af""     color_monitoring_bg: str = ""#0f172a""     color_monitoring_surface: str = ""#"
app/gui/themes/tokens.py,58,#1e293b,"a""     color_monitoring_surface: str = ""#1e293b""     color_monitoring_border: str = ""#3"
app/gui/themes/tokens.py,59,#334155,"3b""     color_monitoring_border: str = ""#334155""     color_monitoring_text: str = ""#cbd"
app/gui/themes/tokens.py,60,#cbd5e1,"4155""     color_monitoring_text: str = ""#cbd5e1""     color_monitoring_muted: str = ""#64"
app/gui/themes/tokens.py,61,#64748b,"5e1""     color_monitoring_muted: str = ""#64748b""     color_monitoring_accent: str = ""#3"
app/gui/themes/tokens.py,62,#34d399,"8b""     color_monitoring_accent: str = ""#34d399""     color_monitoring_accent_bg: str = "
app/gui/themes/tokens.py,63,#065f46,"     color_monitoring_accent_bg: str = ""#065f46""     color_qa_nav_selected_bg: str = ""#"
app/gui/themes/tokens.py,64,#cffafe,"6""     color_qa_nav_selected_bg: str = ""#cffafe""     color_qa_nav_selected_fg: str = ""#"
app/gui/themes/tokens.py,65,#0e7490,"e""     color_qa_nav_selected_fg: str = ""#0e7490""      color_console_info: str = ""#3b82f"
app/gui/themes/tokens.py,67,#3b82f6,"0e7490""      color_console_info: str = ""#3b82f6""     color_console_warning: str = ""#f59"
app/gui/themes/tokens.py,68,#f59e0b,"82f6""     color_console_warning: str = ""#f59e0b""     color_console_error: str = ""#ef444"
app/gui/themes/tokens.py,69,#ef4444,"f59e0b""     color_console_error: str = ""#ef4444""     color_console_success: str = ""#10b"
app/gui/themes/tokens.py,70,#10b981,"4444""     color_console_success: str = ""#10b981""      # --- Typography ---     font_siz"
app/gui/workbench/ai_canvas/ai_canvas_scene.py,27,#4a5568,"ode_id         self.setPen(QPen(QColor(""#4a5568""), 1))         self.setBrush(QBrush(QCo"
app/gui/workbench/ai_canvas/ai_canvas_scene.py,28,#edf2f7,"))         self.setBrush(QBrush(QColor(""#edf2f7"")))         self.setFlag(QGraphicsRectI"
app/gui/workbench/console/console_panel.py,66,#1f2937,"   info.setForeground(_c(""color_text"", ""#1f2937""))          warn = QTextCharFormat()   "
app/gui/workbench/console/console_panel.py,69,#f59e0b,"warn.setForeground(_c(""color_warning"", ""#f59e0b""))          err = QTextCharFormat()    "
app/gui/workbench/console/console_panel.py,72,#ef4444,"   err.setForeground(_c(""color_error"", ""#ef4444""))          ok = QTextCharFormat()     "
app/gui/workbench/console/console_panel.py,75,#10b981,"  ok.setForeground(_c(""color_success"", ""#10b981""))          self._fmts = {             "
app/help/guided_tour.py,167,#888,"  self.hint_label.setStyleSheet(""color: #888; font-style: italic;"")         self.hin"
app/help/guided_tour.py,213,#e8e8e8,"f.theme)         fg = colors.get(""fg"", ""#e8e8e8"")         self.setStyleSheet(f""QDialog "
app/help/help_window.py,287,#555,"x; padding: 12px; border-top: 1px solid #555; font-size: 13px;""><strong>Siehe auch:<"
app/help/help_window.py,327,#353535,"         bg = colors.get(""top_bar_bg"", ""#353535"" if self.theme == ""dark"" else ""#f5f5f5"""
app/help/help_window.py,327,#f5f5f5,"""#353535"" if self.theme == ""dark"" else ""#f5f5f5"")         fg = colors.get(""fg"", ""#e8e8e"
app/help/help_window.py,328,#e8e8e8,"f5f5f5"")         fg = colors.get(""fg"", ""#e8e8e8"" if self.theme == ""dark"" else ""#1a1a1a"""
app/help/help_window.py,328,#1a1a1a,"""#e8e8e8"" if self.theme == ""dark"" else ""#1a1a1a"")         border = colors.get(""top_bar_"
app/help/help_window.py,329,#505050," border = colors.get(""top_bar_border"", ""#505050"" if self.theme == ""dark"" else ""#cccccc"""
app/help/help_window.py,329,#cccccc,"""#505050"" if self.theme == ""dark"" else ""#cccccc"")         self.setStyleSheet(f""""""      "
app/resources/styles.py,15,#f0f0f0,":     # Klare, lesbare Farben     bg = ""#f0f0f0""     surface = ""#ffffff""     fg = ""#1a1"
app/resources/styles.py,16,#ffffff,"arben     bg = ""#f0f0f0""     surface = ""#ffffff""     fg = ""#1a1a1a""     muted = ""#55555"
app/resources/styles.py,17,#1a1a1a,"f0f0""     surface = ""#ffffff""     fg = ""#1a1a1a""     muted = ""#555555""     border = ""#c"
app/resources/styles.py,18,#555555,"ffffff""     fg = ""#1a1a1a""     muted = ""#555555""     border = ""#cccccc""     border_medi"
app/resources/styles.py,19,#cccccc,"1a""     muted = ""#555555""     border = ""#cccccc""     border_medium = ""#999999""     acce"
app/resources/styles.py,20,#999999,"border = ""#cccccc""     border_medium = ""#999999""     accent = ""#2563eb""     accent_hove"
app/resources/styles.py,21,#2563eb,"border_medium = ""#999999""     accent = ""#2563eb""     accent_hover = ""#1d4ed8""     input"
app/resources/styles.py,22,#1d4ed8," accent = ""#2563eb""     accent_hover = ""#1d4ed8""     input_bg = ""#ffffff""     hover_bg "
app/resources/styles.py,23,#ffffff,"ccent_hover = ""#1d4ed8""     input_bg = ""#ffffff""     hover_bg = ""#e8e8e8""     selected_"
app/resources/styles.py,24,#e8e8e8,"   input_bg = ""#ffffff""     hover_bg = ""#e8e8e8""     selected_bg = ""#e0e8f0""      retur"
app/resources/styles.py,25,#e0e8f0,"hover_bg = ""#e8e8e8""     selected_bg = ""#e0e8f0""      return f""""""     QMainWindow {{   "
app/resources/styles.py,58,#d0d0d0,on:pressed {{         background-color: #d0d0d0;     }}      #sendButton {{         bac
app/resources/styles.py,411,#f5f5f5,tSidePanel {{         background-color: #f5f5f5;         border-left: 1px solid {border
app/resources/styles.py,423,#2d2d2d,"kles Theme mit gutem Kontrast     bg = ""#2d2d2d""     surface = ""#3d3d3d""     fg = ""#e8e"
app/resources/styles.py,424,#3d3d3d,"trast     bg = ""#2d2d2d""     surface = ""#3d3d3d""     fg = ""#e8e8e8""     muted = ""#a0a0a"
app/resources/styles.py,425,#e8e8e8,"2d2d""     surface = ""#3d3d3d""     fg = ""#e8e8e8""     muted = ""#a0a0a0""     border = ""#5"
app/resources/styles.py,426,#a0a0a0,"3d3d3d""     fg = ""#e8e8e8""     muted = ""#a0a0a0""     border = ""#505050""     border_medi"
app/resources/styles.py,427,#505050,"e8""     muted = ""#a0a0a0""     border = ""#505050""     border_medium = ""#606060""     acce"
app/resources/styles.py,428,#606060,"border = ""#505050""     border_medium = ""#606060""     accent = ""#4a90d9""     accent_hove"
app/resources/styles.py,429,#4a90d9,"border_medium = ""#606060""     accent = ""#4a90d9""     accent_hover = ""#5a9ee8""     input"
app/resources/styles.py,430,#5a9ee8," accent = ""#4a90d9""     accent_hover = ""#5a9ee8""     input_bg = ""#3d3d3d""     hover_bg "
app/resources/styles.py,431,#3d3d3d,"ccent_hover = ""#5a9ee8""     input_bg = ""#3d3d3d""     hover_bg = ""#4a4a4a""     selected_"
app/resources/styles.py,432,#4a4a4a,"   input_bg = ""#3d3d3d""     hover_bg = ""#4a4a4a""     selected_bg = ""#3d5a80""      retur"
app/resources/styles.py,433,#3d5a80,"hover_bg = ""#4a4a4a""     selected_bg = ""#3d5a80""      return f""""""     QMainWindow {{   "
app/resources/styles.py,466,#505050,on:pressed {{         background-color: #505050;     }}      #sendButton {{         bac
app/resources/styles.py,819,#2d2d2d,tSidePanel {{         background-color: #2d2d2d;         border-left: 1px solid {border
app/resources/styles.py,833,#1a1a1a,"t"":         return {             ""fg"": ""#1a1a1a"",             ""muted"": ""#555555"",      "
app/resources/styles.py,834,#555555," ""fg"": ""#1a1a1a"",             ""muted"": ""#555555"",             ""accent"": ""#2563eb"",     "
app/resources/styles.py,835,#2563eb,"ted"": ""#555555"",             ""accent"": ""#2563eb"",             ""top_bar_bg"": ""#f5f5f5"", "
app/resources/styles.py,836,#f5f5f5,": ""#2563eb"",             ""top_bar_bg"": ""#f5f5f5"",             ""top_bar_border"": ""#ccccc"
app/resources/styles.py,837,#cccccc,"f5f5f5"",             ""top_bar_border"": ""#cccccc"",         }     return {         ""fg"": "
app/resources/styles.py,840,#e8e8e8,",         }     return {         ""fg"": ""#e8e8e8"",         ""muted"": ""#a0a0a0"",         """
app/resources/styles.py,841,#a0a0a0,"     ""fg"": ""#e8e8e8"",         ""muted"": ""#a0a0a0"",         ""accent"": ""#4a90d9"",         "
app/resources/styles.py,842,#4a90d9," ""muted"": ""#a0a0a0"",         ""accent"": ""#4a90d9"",         ""top_bar_bg"": ""#353535"",     "
app/resources/styles.py,843,#353535,"ent"": ""#4a90d9"",         ""top_bar_bg"": ""#353535"",         ""top_bar_border"": ""#505050"", "
app/resources/styles.py,844,#505050,": ""#353535"",         ""top_bar_border"": ""#505050"",     }   # Legacy-Kompatibilität class"
app/resources/styles.py,851,#e8e8e8,"ch darauf zugreifen.""""""     FG_COLOR = ""#e8e8e8""     MUTED_COLOR = ""#a0a0a0""     ACCENT"
app/resources/styles.py,852,#a0a0a0,"FG_COLOR = ""#e8e8e8""     MUTED_COLOR = ""#a0a0a0""     ACCENT_PRIMARY = ""#4a90d9"" "
app/resources/styles.py,853,#4a90d9,"COLOR = ""#a0a0a0""     ACCENT_PRIMARY = ""#4a90d9"" "
app/services/infrastructure_snapshot.py,186,#64748b," []     for r in rows:         color = ""#64748b""         if r.state == ""OK"":           "
app/services/infrastructure_snapshot.py,188,#10b981,"f r.state == ""OK"":             color = ""#10b981""         elif r.state in (""Fehler"", ""Mo"
app/services/infrastructure_snapshot.py,190,#ef4444,""", ""Modul fehlt""):             color = ""#ef4444""         out.append((r.store, r.state, "
